estimated_delivery_date,actual_delivery_date,carrier_name,shipping_cost,destination_country,delivery_time_days,on_time,route
2012-08-04,2012-08-04,Air,45060.6,Rwanda,0,1,Rwanda
2011-04-26,2011-06-08,Ocean,11372.22,South Africa,43,0,South Africa
2013-11-01,2013-11-01,Air,11855.59,Rwanda,0,1,Rwanda
2014-06-24,2014-06-24,Air,2215.81,Tanzania,0,1,Tanzania
2014-01-10,2014-01-10,Air,17654.94,Nigeria,0,1,Nigeria
2014-07-23,2014-07-23,Air Charter,19430.86,Zimbabwe,0,1,Zimbabwe
2012-04-02,2012-04-02,Air,1360.14,Swaziland,0,1,Swaziland
2013-05-22,2013-05-22,Air,10365.14,Zambia,0,1,Zambia
2011-07-05,2011-07-05,Air,10122.75,Vietnam,0,1,Vietnam
2011-08-03,2011-08-03,Air,6897.71,Namibia,0,1,Namibia
2014-08-22,2014-08-22,Air,733.64,Rwanda,0,1,Rwanda
2010-04-20,2010-04-20,Air,403.66,Botswana,0,1,Botswana
2014-08-25,2014-08-25,Air,1342.44,Haiti,0,1,Haiti
2011-11-04,2011-11-04,Air,13336.64,Kenya,0,1,Kenya
2012-11-28,2012-11-29,Air,29251.24,Nigeria,1,0,Nigeria
2015-06-30,2015-06-29,Air,29274.16,Nigeria,-1,1,Nigeria
2011-05-31,2011-06-13,Ocean,8809.05,South Africa,13,0,South Africa
2012-07-16,2012-07-16,Air,1640.99,Namibia,0,1,Namibia
2015-01-20,2015-01-20,Air,5915.63,Haiti,0,1,Haiti
2013-03-15,2013-03-15,Air,13380.07,Zimbabwe,0,1,Zimbabwe
2010-12-15,2010-12-15,Ocean,12225.76,South Africa,0,1,South Africa
2012-06-28,2012-06-28,Air,3011.72,Rwanda,0,1,Rwanda
2014-12-17,2014-12-17,Air,3789.5,Vietnam,0,1,Vietnam
2011-12-19,2011-12-09,Air,27136.6,Nigeria,-10,1,Nigeria
2014-08-29,2014-08-29,Air,1678.57,"Congo, DRC",0,1,"Congo, DRC"
2014-12-17,2014-12-17,Air,4427.52,Vietnam,0,1,Vietnam
2014-11-04,2014-11-04,Ocean,11447.38,Ghana,0,1,Ghana
2013-02-26,2013-02-26,Air,1083.85,Dominican Republic,0,1,Dominican Republic
2009-11-16,2009-11-16,Air,43692.46,Nigeria,0,1,Nigeria
2015-05-05,2015-04-22,Air,22194.09,Haiti,-13,1,Haiti
2013-04-29,2013-04-29,Air,1649.91,Uganda,0,1,Uganda
2015-01-23,2015-01-23,Air,8291.96,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-08-08,2011-08-08,Air,1767.91,Haiti,0,1,Haiti
2015-05-25,2015-05-25,Ocean,4532.44,Haiti,0,1,Haiti
2013-04-19,2013-04-19,Air,2595.63,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-03-27,2014-03-27,Air,26266.34,Rwanda,0,1,Rwanda
2011-10-19,2011-10-18,Air,13312.88,Zimbabwe,-1,1,Zimbabwe
2010-10-13,2010-10-13,Air,4146.33,Vietnam,0,1,Vietnam
2012-07-12,2012-07-12,Air,8143.97,Uganda,0,1,Uganda
2012-08-02,2012-08-02,Ocean,9054.61,Rwanda,0,1,Rwanda
2012-06-29,2012-06-29,Air,2874.03,Rwanda,0,1,Rwanda
2010-06-11,2010-06-11,Air,9915.56,Tanzania,0,1,Tanzania
2011-02-01,2011-02-01,Ocean,630.5,South Africa,0,1,South Africa
2014-04-28,2014-04-28,Air,53062.21,Rwanda,0,1,Rwanda
2010-08-24,2010-08-24,Air,5886.9,South Africa,0,1,South Africa
2009-08-25,2009-08-25,Air,2541.8,Namibia,0,1,Namibia
2010-06-13,2010-06-13,Air,4015.82,Rwanda,0,1,Rwanda
2014-10-01,2014-10-01,Air,34182.97,Zambia,0,1,Zambia
2012-03-27,2012-03-27,Air,984.39,Haiti,0,1,Haiti
2010-07-29,2010-07-30,Air,9456.46,Kenya,1,0,Kenya
2015-03-26,2015-03-26,Air,10203.1,Zambia,0,1,Zambia
2011-06-13,2011-06-13,Ocean,5768.66,South Africa,0,1,South Africa
2011-02-01,2011-02-01,Ocean,9592.95,South Africa,0,1,South Africa
2013-09-30,2013-09-30,Air,3089.83,"Congo, DRC",0,1,"Congo, DRC"
2013-06-24,2013-06-24,Air,6879.32,Côte d'Ivoire,0,1,Côte d'Ivoire
2010-07-07,2010-07-07,Air,10929.38,Kenya,0,1,Kenya
2013-06-12,2013-06-12,Air,8248.33,Nigeria,0,1,Nigeria
2015-07-21,2015-07-21,Air,6433.8,Haiti,0,1,Haiti
2014-07-30,2014-07-30,Air,23482.06,Uganda,0,1,Uganda
2013-07-11,2013-07-15,Air,47892.57,Uganda,4,0,Uganda
2011-03-14,2011-03-14,Air,486.18,Botswana,0,1,Botswana
2012-08-20,2012-08-20,Ocean,15105.99,Mozambique,0,1,Mozambique
2010-01-27,2010-01-27,Air,290.0,Haiti,0,1,Haiti
2010-08-27,2010-08-27,Air,5557.27,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-12-16,2013-12-16,Air,430.5,Vietnam,0,1,Vietnam
2013-01-09,2013-01-09,Air,32609.44,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-12-10,2014-12-10,Air,926.3,Haiti,0,1,Haiti
2011-03-28,2011-03-28,Air,9106.51,Guyana,0,1,Guyana
2013-11-07,2013-10-30,Air,17568.6,Cameroon,-8,1,Cameroon
2014-11-10,2014-11-10,Air,18545.17,Ghana,0,1,Ghana
2014-06-02,2014-06-02,Air,7754.14,Mozambique,0,1,Mozambique
2011-05-03,2011-06-03,Ocean,4573.2,South Africa,31,0,South Africa
2014-10-22,2014-10-22,Air,13397.02,Namibia,0,1,Namibia
2013-09-20,2013-09-20,Air,25778.9,Tanzania,0,1,Tanzania
2012-03-07,2012-03-07,Air,24000.91,Tanzania,0,1,Tanzania
2011-12-01,2011-12-19,Ocean,9582.55,South Africa,18,0,South Africa
2014-12-17,2014-12-17,Air,4084.56,Vietnam,0,1,Vietnam
2011-02-01,2011-02-01,Ocean,630.5,South Africa,0,1,South Africa
2014-10-01,2014-10-01,Air,1368.78,Mozambique,0,1,Mozambique
2012-09-27,2012-10-04,Air,15241.75,Tanzania,7,0,Tanzania
2012-11-21,2012-11-21,Air,297.0,Guyana,0,1,Guyana
2013-10-08,2013-10-08,Air,1053.88,Mozambique,0,1,Mozambique
2010-05-12,2010-05-12,Air,5066.44,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-01-22,2014-01-22,Air,668.75,Vietnam,0,1,Vietnam
2013-09-23,2013-09-23,Air,852.02,Uganda,0,1,Uganda
2010-12-21,2010-12-21,Air,968.25,Uganda,0,1,Uganda
2012-05-02,2012-05-02,Air,25607.44,Mozambique,0,1,Mozambique
2011-11-25,2011-11-25,Ocean,22647.81,South Africa,0,1,South Africa
2015-04-15,2015-04-15,Air,13771.63,Nigeria,0,1,Nigeria
2015-02-28,2015-02-28,Air,44952.61,Zimbabwe,0,1,Zimbabwe
2012-09-04,2012-09-04,Air,43848.04,Mozambique,0,1,Mozambique
2014-08-19,2014-09-04,Air,16816.33,Nigeria,16,0,Nigeria
2009-10-16,2009-10-16,Air,8956.05,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-11-22,2011-11-22,Ocean,3341.45,South Africa,0,1,South Africa
2011-04-26,2011-04-12,Ocean,11372.23,South Africa,-14,1,South Africa
2015-04-08,2015-04-08,Air,1794.89,Uganda,0,1,Uganda
2013-08-24,2013-08-24,Air,20618.55,Tanzania,0,1,Tanzania
2015-05-18,2015-05-18,Air,13303.8,Zambia,0,1,Zambia
2010-11-10,2010-11-10,Air,17085.16,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-09-11,2014-09-11,Air,6956.18,Ghana,0,1,Ghana
2011-10-19,2011-10-19,Air,23808.37,Zimbabwe,0,1,Zimbabwe
2009-10-20,2009-10-20,Air,1360.34,Uganda,0,1,Uganda
2013-11-07,2013-11-11,Air,21084.84,Nigeria,4,0,Nigeria
2013-11-04,2013-11-04,Air,4568.92,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-12-02,2011-12-02,Ocean,8301.76,South Africa,0,1,South Africa
2013-10-28,2013-10-28,Air,12034.96,Uganda,0,1,Uganda
2014-06-13,2014-06-13,Air,21348.51,Burundi,0,1,Burundi
2012-01-04,2012-01-04,Air,286.0,Uganda,0,1,Uganda
2010-02-18,2010-02-18,Air,10486.42,Namibia,0,1,Namibia
2011-11-18,2011-11-18,Air,1278.12,Cameroon,0,1,Cameroon
2014-11-17,2014-11-17,Air,1442.44,Ethiopia,0,1,Ethiopia
2012-07-09,2012-07-28,Air,11827.07,Kenya,19,0,Kenya
2011-10-10,2011-10-10,Ocean,9323.27,South Africa,0,1,South Africa
2012-06-18,2012-06-18,Air,15722.05,"Congo, DRC",0,1,"Congo, DRC"
2011-08-31,2011-08-25,Air,32499.11,Nigeria,-6,1,Nigeria
2011-04-05,2011-04-05,Air,757.42,Haiti,0,1,Haiti
2010-02-11,2010-02-11,Air,5456.44,Ethiopia,0,1,Ethiopia
2012-07-16,2012-07-16,Ocean,66916.5,Rwanda,0,1,Rwanda
2011-10-18,2011-10-18,Air,290.0,Haiti,0,1,Haiti
2015-05-14,2015-05-14,Air,20559.39,Zimbabwe,0,1,Zimbabwe
2010-01-27,2010-01-27,Air,2633.91,Vietnam,0,1,Vietnam
2011-02-14,2011-02-14,Ocean,23721.9,South Africa,0,1,South Africa
2013-02-28,2013-02-28,Air,91.66,Kenya,0,1,Kenya
2011-10-24,2011-10-24,Air,9046.76,Vietnam,0,1,Vietnam
2011-06-20,2011-06-20,Air,1765.86,Tanzania,0,1,Tanzania
2011-11-22,2011-11-22,Air,4388.84,Vietnam,0,1,Vietnam
2010-07-01,2010-07-01,Air,12067.26,Vietnam,0,1,Vietnam
2014-10-09,2014-10-09,Air,8130.55,Ghana,0,1,Ghana
2013-05-06,2013-05-06,Air,10191.28,Nigeria,0,1,Nigeria
2012-01-06,2012-01-06,Air,1614.83,Sudan,0,1,Sudan
2012-10-17,2012-10-17,Air,12363.35,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-03-27,2012-03-27,Air,19368.23,Côte d'Ivoire,0,1,Côte d'Ivoire
2010-01-06,2010-01-06,Air,8423.76,Nigeria,0,1,Nigeria
2014-01-23,2014-01-23,Air,737.12,Haiti,0,1,Haiti
2010-01-28,2010-01-28,Air,21714.68,Zambia,0,1,Zambia
2013-08-01,2013-08-01,Air,13625.75,Vietnam,0,1,Vietnam
2011-03-31,2011-03-31,Air,4701.1,Tanzania,0,1,Tanzania
2015-04-27,2015-04-27,Air,663.77,Rwanda,0,1,Rwanda
2012-02-14,2012-02-14,Air,2789.67,Namibia,0,1,Namibia
2012-01-12,2012-01-12,Ocean,5824.11,South Africa,0,1,South Africa
2010-07-06,2010-07-06,Air,10959.54,Vietnam,0,1,Vietnam
2012-10-10,2012-10-10,Air,8434.27,Zimbabwe,0,1,Zimbabwe
2009-11-27,2009-11-27,Air,1615.88,Vietnam,0,1,Vietnam
2014-01-03,2014-01-03,Air,5758.84,Nigeria,0,1,Nigeria
2014-11-10,2014-11-10,Air,16189.27,Ghana,0,1,Ghana
2012-03-09,2012-03-09,Air,20626.58,Zambia,0,1,Zambia
2009-10-23,2009-10-23,Air,18459.58,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-11-14,2013-11-14,Air,28778.76,Cameroon,0,1,Cameroon
2014-07-20,2014-07-21,Air,20233.34,Zambia,1,0,Zambia
2013-03-15,2013-03-15,Air,3478.5,Rwanda,0,1,Rwanda
2014-01-28,2014-01-28,Air,5740.54,Tanzania,0,1,Tanzania
2014-01-21,2014-01-21,Air,3001.35,Vietnam,0,1,Vietnam
2014-07-24,2014-07-24,Air,1832.54,Rwanda,0,1,Rwanda
2010-08-03,2010-08-03,Air,6683.69,Vietnam,0,1,Vietnam
2012-01-23,2012-01-23,Air,702.42,Haiti,0,1,Haiti
2010-05-28,2010-05-28,Air,2849.79,Sudan,0,1,Sudan
2012-10-09,2012-10-09,Air,20136.28,Tanzania,0,1,Tanzania
2014-05-09,2014-05-09,Ocean,2520.54,Haiti,0,1,Haiti
2015-02-23,2015-02-23,Air,1112.11,Tanzania,0,1,Tanzania
2014-08-07,2014-08-07,Air,2060.79,Ghana,0,1,Ghana
2011-07-07,2011-07-07,Air,31201.82,Nigeria,0,1,Nigeria
2014-12-11,2014-12-11,Air,1944.99,South Sudan,0,1,South Sudan
2010-12-07,2010-12-07,Air,8495.83,Vietnam,0,1,Vietnam
2014-07-24,2014-07-24,Air,6006.37,Ghana,0,1,Ghana
2012-05-22,2012-05-22,Air,3109.21,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-09-29,2011-09-30,Air,45032.55,Tanzania,1,0,Tanzania
2014-06-14,2014-06-14,Air,25955.06,Zimbabwe,0,1,Zimbabwe
2013-11-09,2013-11-09,Air,102199.13,Cameroon,0,1,Cameroon
2010-02-16,2010-02-16,Air,14419.86,Kenya,0,1,Kenya
2013-08-14,2013-08-14,Air,2010.69,Haiti,0,1,Haiti
2013-11-04,2013-11-04,Air,3125.65,"Congo, DRC",0,1,"Congo, DRC"
2009-12-01,2009-12-01,Air,29373.14,Mozambique,0,1,Mozambique
2010-12-18,2010-12-18,Air,1001.12,Dominican Republic,0,1,Dominican Republic
2009-12-03,2009-12-03,Air,1872.53,Vietnam,0,1,Vietnam
2010-06-01,2010-06-01,Air,21340.35,Rwanda,0,1,Rwanda
2014-05-02,2014-05-02,Air,16835.52,Mozambique,0,1,Mozambique
2015-03-11,2015-03-11,Air,37444.1,Zambia,0,1,Zambia
2013-06-06,2013-06-06,Air,3269.9,Tanzania,0,1,Tanzania
2012-10-19,2012-10-19,Air,34940.02,Zambia,0,1,Zambia
2010-12-15,2010-12-15,Air,3315.23,South Africa,0,1,South Africa
2013-03-20,2013-04-01,Air,13146.21,Mozambique,12,0,Mozambique
2011-11-04,2011-11-04,Air,26849.57,Rwanda,0,1,Rwanda
2013-02-28,2013-02-28,Air,91.67,Kenya,0,1,Kenya
2013-12-13,2013-12-13,Air,1457.92,Vietnam,0,1,Vietnam
2010-01-26,2010-01-26,Air,19145.8,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-12-14,2013-12-14,Air,139951.34,Rwanda,0,1,Rwanda
2013-06-12,2013-06-12,Air,1592.72,"Congo, DRC",0,1,"Congo, DRC"
2011-02-10,2011-02-10,Air,2084.49,Sudan,0,1,Sudan
2011-08-24,2011-08-24,Air,19632.73,Vietnam,0,1,Vietnam
2014-04-11,2014-04-11,Air,790.78,Dominican Republic,0,1,Dominican Republic
2013-02-01,2013-02-01,Air,1143.04,Vietnam,0,1,Vietnam
2013-10-24,2013-10-24,Air,15450.88,Nigeria,0,1,Nigeria
2010-04-20,2010-04-20,Air,1498.16,Namibia,0,1,Namibia
2009-12-19,2009-12-19,Air,995.22,Uganda,0,1,Uganda
2009-09-11,2009-09-11,Air,1088.79,Vietnam,0,1,Vietnam
2011-12-19,2011-12-19,Air,32575.03,Nigeria,0,1,Nigeria
2009-12-21,2009-12-21,Air,928.11,Haiti,0,1,Haiti
2011-09-02,2011-09-02,Air,515.11,Liberia,0,1,Liberia
2012-03-07,2012-03-07,Air,17512.52,Tanzania,0,1,Tanzania
2011-05-31,2011-06-13,Ocean,8809.08,South Africa,13,0,South Africa
2012-04-10,2012-04-10,Air,6311.89,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-09-29,2014-09-29,Air,12498.65,"Congo, DRC",0,1,"Congo, DRC"
2011-01-06,2011-01-27,Ocean,7905.96,South Africa,21,0,South Africa
2011-08-09,2011-08-09,Air,4726.15,Swaziland,0,1,Swaziland
2014-11-06,2014-11-06,Air,14758.34,Haiti,0,1,Haiti
2011-09-02,2011-09-02,Ocean,3787.71,South Africa,0,1,South Africa
2015-04-09,2015-04-09,Air,5640.23,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-08-01,2013-08-01,Air,4267.13,Tanzania,0,1,Tanzania
2010-07-22,2010-07-22,Air,11617.57,Vietnam,0,1,Vietnam
2013-03-05,2013-03-05,Air,917.35,Uganda,0,1,Uganda
2010-06-09,2010-06-09,Air,4088.43,South Africa,0,1,South Africa
2010-04-29,2010-04-29,Air,14256.58,Rwanda,0,1,Rwanda
2012-01-06,2012-01-06,Air,978.41,Sudan,0,1,Sudan
2011-12-22,2011-12-22,Air,2673.82,Vietnam,0,1,Vietnam
2010-01-04,2010-01-04,Air,2990.64,Rwanda,0,1,Rwanda
2014-07-20,2014-07-20,Air,19461.76,Zambia,0,1,Zambia
2013-04-03,2013-04-03,Air,758.65,Burundi,0,1,Burundi
2013-12-18,2013-12-18,Ocean,10833.06,Uganda,0,1,Uganda
2011-09-23,2011-09-23,Ocean,7175.68,South Africa,0,1,South Africa
2013-11-07,2013-11-07,Air,20602.3,Nigeria,0,1,Nigeria
2012-12-19,2012-12-19,Air,27939.91,Cameroon,0,1,Cameroon
2013-11-20,2013-11-20,Air,1573.41,"Congo, DRC",0,1,"Congo, DRC"
2009-10-27,2009-10-27,Air,4620.03,Vietnam,0,1,Vietnam
2014-12-24,2014-12-24,Air,22212.75,Ghana,0,1,Ghana
2014-06-24,2014-06-24,Air,2865.22,Tanzania,0,1,Tanzania
2011-04-14,2011-04-14,Air,1489.33,Tanzania,0,1,Tanzania
2014-03-03,2014-03-03,Air,3169.34,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-02-25,2012-02-25,Air,5405.42,Rwanda,0,1,Rwanda
2012-11-08,2012-11-22,Air,15578.89,Zimbabwe,14,0,Zimbabwe
2014-09-29,2014-09-29,Air,1960.89,South Sudan,0,1,South Sudan
2010-05-12,2010-05-12,Air,1238.94,Uganda,0,1,Uganda
2012-05-21,2012-05-21,Air,886.0,Uganda,0,1,Uganda
2010-06-30,2010-06-30,Air,418.94,Botswana,0,1,Botswana
2013-01-09,2013-02-21,Air,88176.17,Nigeria,43,0,Nigeria
2013-11-20,2013-11-20,Air,1573.41,"Congo, DRC",0,1,"Congo, DRC"
2014-04-28,2014-04-28,Air,53102.22,Rwanda,0,1,Rwanda
2010-05-05,2010-06-18,Air,21654.06,Nigeria,44,0,Nigeria
2014-08-13,2014-07-30,Air,4964.6,Vietnam,-14,1,Vietnam
2010-05-07,2010-05-07,Air,824.37,Côte d'Ivoire,0,1,Côte d'Ivoire
2010-03-26,2010-03-26,Air,436.62,Vietnam,0,1,Vietnam
2011-10-28,2011-10-28,Air,1222.56,Cameroon,0,1,Cameroon
2010-12-31,2010-12-31,Ocean,4429.37,South Africa,0,1,South Africa
2014-11-03,2014-11-03,Ocean,22059.25,Zimbabwe,0,1,Zimbabwe
2010-07-01,2010-07-01,Air,11838.56,Vietnam,0,1,Vietnam
2011-10-19,2011-10-19,Air,6015.18,Vietnam,0,1,Vietnam
2013-11-29,2013-11-29,Air,6020.48,Côte d'Ivoire,0,1,Côte d'Ivoire
2010-08-24,2010-09-20,Air,1791.42,South Africa,27,0,South Africa
2012-07-18,2012-07-18,Air,17405.65,Uganda,0,1,Uganda
2012-10-30,2012-10-30,Air,29742.64,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-04-10,2012-04-10,Air,1416.03,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-10-22,2012-10-22,Air,36677.08,Rwanda,0,1,Rwanda
2011-02-17,2011-02-17,Air,15367.03,Rwanda,0,1,Rwanda
2013-02-20,2013-02-20,Air,7811.66,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-09-23,2011-09-23,Air,5487.53,Vietnam,0,1,Vietnam
2010-11-09,2010-11-09,Air,11372.45,Vietnam,0,1,Vietnam
2013-03-15,2013-03-15,Air,707.19,"Congo, DRC",0,1,"Congo, DRC"
2010-09-01,2010-09-01,Air,435.0,Uganda,0,1,Uganda
2013-11-25,2013-11-25,Air,9634.16,Nigeria,0,1,Nigeria
2014-10-13,2014-10-13,Air,8683.99,Namibia,0,1,Namibia
2012-03-14,2012-03-14,Air,290.0,Haiti,0,1,Haiti
2013-02-09,2013-03-14,Air,13257.79,Zimbabwe,33,0,Zimbabwe
2013-03-15,2013-04-03,Air,767.87,"Congo, DRC",19,0,"Congo, DRC"
2011-07-06,2011-07-06,Air,677.37,Namibia,0,1,Namibia
2013-12-12,2013-12-12,Air,3222.27,Haiti,0,1,Haiti
2012-12-02,2012-12-02,Air,60840.32,Cameroon,0,1,Cameroon
2011-03-02,2011-03-02,Air,706.18,Botswana,0,1,Botswana
2010-01-21,2010-01-21,Air,12506.12,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-06-02,2015-06-02,Air,21035.49,Botswana,0,1,Botswana
2011-10-18,2011-10-18,Air,11311.6,Vietnam,0,1,Vietnam
2011-10-14,2011-10-14,Ocean,3530.94,South Africa,0,1,South Africa
2011-11-25,2011-11-25,Ocean,6617.84,South Africa,0,1,South Africa
2011-11-23,2011-11-23,Ocean,37401.43,South Africa,0,1,South Africa
2010-04-30,2010-04-30,Air,1253.71,Rwanda,0,1,Rwanda
2011-11-22,2011-11-22,Ocean,3341.45,South Africa,0,1,South Africa
2013-11-20,2013-11-20,Air,9802.95,Burundi,0,1,Burundi
2011-07-01,2011-07-01,Air,60713.12,Ethiopia,0,1,Ethiopia
2011-07-27,2011-07-27,Air,7457.19,Vietnam,0,1,Vietnam
2011-09-29,2011-10-05,Air,22523.12,Tanzania,6,0,Tanzania
2012-07-13,2012-07-13,Air,31491.23,Tanzania,0,1,Tanzania
2014-02-18,2014-02-12,Air,57561.38,Nigeria,-6,1,Nigeria
2014-06-14,2014-06-14,Air,20407.95,Zimbabwe,0,1,Zimbabwe
2010-05-18,2010-05-18,Air,18212.87,Zimbabwe,0,1,Zimbabwe
2010-01-28,2010-01-27,Air,16793.45,Zambia,-1,1,Zambia
2014-02-20,2014-02-20,Air,1847.97,South Sudan,0,1,South Sudan
2012-10-31,2012-10-31,Air,69016.63,Zambia,0,1,Zambia
2012-02-03,2012-02-03,Air,2061.8,Kenya,0,1,Kenya
2012-08-08,2012-08-08,Air,4059.85,Haiti,0,1,Haiti
2010-06-25,2010-06-25,Air,73790.43,Rwanda,0,1,Rwanda
2014-01-24,2014-01-24,Air,16856.6,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-01-06,2012-01-06,Air,878.34,Sudan,0,1,Sudan
2013-05-14,2013-05-14,Air,260.0,Haiti,0,1,Haiti
2011-09-06,2011-09-06,Ocean,33865.26,South Africa,0,1,South Africa
2014-08-19,2014-09-02,Air,35747.28,Nigeria,14,0,Nigeria
2013-04-26,2013-04-26,Air,23270.25,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-04-23,2013-04-23,Air,8344.86,Tanzania,0,1,Tanzania
2014-05-15,2014-05-15,Air,15230.88,Haiti,0,1,Haiti
2013-09-24,2013-09-27,Air,4676.61,Tanzania,3,0,Tanzania
2011-03-03,2011-03-03,Air,660.3,Guatemala,0,1,Guatemala
2011-09-22,2011-09-22,Air,8108.91,Vietnam,0,1,Vietnam
2014-08-19,2014-08-29,Air,35117.35,Nigeria,10,0,Nigeria
2014-01-10,2014-01-10,Air,5335.6,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-08-31,2011-08-31,Air,26710.2,Guyana,0,1,Guyana
2012-12-21,2012-12-21,Air,23396.04,Nigeria,0,1,Nigeria
2014-06-24,2014-06-24,Air,8158.8,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-09-17,2014-09-17,Air Charter,25467.64,Zimbabwe,0,1,Zimbabwe
2011-07-27,2011-07-27,Air,9502.5,Vietnam,0,1,Vietnam
2013-05-28,2013-05-28,Air,11413.52,Vietnam,0,1,Vietnam
2013-09-26,2013-09-26,Air,7032.5,Cameroon,0,1,Cameroon
2012-11-28,2012-11-28,Air,13117.86,Nigeria,0,1,Nigeria
2014-01-17,2014-01-17,Air,2905.49,Uganda,0,1,Uganda
2013-09-18,2013-09-19,Air,13383.47,Nigeria,1,0,Nigeria
2010-03-29,2010-03-29,Air,22460.87,Zambia,0,1,Zambia
2012-10-09,2012-10-09,Air,3165.69,Mozambique,0,1,Mozambique
2010-07-14,2010-07-14,Air,3283.59,South Africa,0,1,South Africa
2010-05-17,2010-05-17,Air,3573.32,Vietnam,0,1,Vietnam
2013-10-09,2013-10-09,Air,3574.24,Mozambique,0,1,Mozambique
2012-03-22,2012-03-22,Air,840.46,Namibia,0,1,Namibia
2012-12-07,2012-12-07,Air,7393.13,"Congo, DRC",0,1,"Congo, DRC"
2014-02-27,2014-02-27,Air,896.35,Uganda,0,1,Uganda
2013-03-01,2013-03-01,Air,2162.55,"Congo, DRC",0,1,"Congo, DRC"
2014-07-23,2014-07-23,Air Charter,19557.01,Zimbabwe,0,1,Zimbabwe
2010-12-31,2010-12-31,Air,1333.01,Uganda,0,1,Uganda
2013-05-17,2013-05-17,Air,6568.7,Vietnam,0,1,Vietnam
2014-07-16,2014-07-16,Air,957.88,Rwanda,0,1,Rwanda
2012-11-09,2012-11-09,Air,1051.5,Uganda,0,1,Uganda
2011-06-30,2011-06-30,Air,17068.85,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-02-26,2015-02-26,Air,30046.84,Haiti,0,1,Haiti
2011-11-16,2011-11-16,Air,29478.42,Swaziland,0,1,Swaziland
2013-07-18,2013-07-18,Air,1396.04,Tanzania,0,1,Tanzania
2014-01-17,2014-01-17,Air,1766.56,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-01-09,2013-03-20,Air,26859.39,Nigeria,70,0,Nigeria
2014-06-14,2014-06-14,Air Charter,11814.57,Zimbabwe,0,1,Zimbabwe
2011-02-23,2011-03-11,Ocean,6038.22,South Africa,16,0,South Africa
2013-11-06,2013-11-06,Air,20644.03,Zambia,0,1,Zambia
2010-02-08,2010-02-08,Air,10051.89,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-05-05,2015-05-05,Air,32728.96,Zambia,0,1,Zambia
2014-04-30,2014-04-30,Air,5463.16,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-06-19,2013-06-19,Air,31073.95,Zimbabwe,0,1,Zimbabwe
2010-05-17,2010-05-17,Air,1176.03,Nigeria,0,1,Nigeria
2015-03-26,2015-03-26,Air,1952.77,Rwanda,0,1,Rwanda
2013-11-07,2013-11-07,Ocean,12961.76,Uganda,0,1,Uganda
2014-12-01,2014-12-01,Air,2782.77,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-02-27,2013-02-27,Air,3852.86,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-11-23,2009-11-23,Air,337.89,Botswana,0,1,Botswana
2010-01-07,2010-01-07,Air,21825.6,Kenya,0,1,Kenya
2012-11-08,2012-11-08,Air,15504.4,Zimbabwe,0,1,Zimbabwe
2010-08-24,2010-08-24,Air,5886.96,South Africa,0,1,South Africa
2014-06-12,2014-06-12,Air,7326.62,Ghana,0,1,Ghana
2011-02-09,2011-02-09,Ocean,6639.33,South Africa,0,1,South Africa
2015-04-21,2015-04-21,Air,10893.85,Haiti,0,1,Haiti
2010-12-03,2010-12-03,Ocean,6012.42,South Africa,0,1,South Africa
2012-11-12,2012-11-12,Air,807.47,Vietnam,0,1,Vietnam
2010-11-12,2010-11-12,Air,835.01,Haiti,0,1,Haiti
2013-12-13,2013-12-13,Air,1464.24,Vietnam,0,1,Vietnam
2011-02-09,2011-03-14,Ocean,6639.35,South Africa,33,0,South Africa
2014-06-23,2014-06-23,Air,2836.14,Haiti,0,1,Haiti
2014-09-04,2014-09-04,Air,1857.39,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-07-09,2012-07-30,Air,15387.63,Kenya,21,0,Kenya
2014-07-23,2014-07-23,Air,41461.1,Zambia,0,1,Zambia
